date_2020,ID,dateu,PM2.5_daily,temperature
3/3/2022,47469,2022-03-03,36.469,86.333
2/28/2022,47617,2022-02-28,36.429,62.867
3/6/2022,47581,2022-03-06,36.368,92.067
3/3/2022,28147,2022-03-03,36.218,90.9
3/3/2022,47615,2022-03-03,36.213,85.767
3/5/2022,38917,2022-03-05,36.192,76.933
2/24/2022,31619,2022-02-24,36.167,66.6
3/14/2022,47595,2022-03-14,36.155,67
3/15/2022,12697,2022-03-15,36.154,75.767
2/24/2022,12691,2022-02-24,36.133,NA
2/24/2022,47481,2022-02-24,36.124,68.8
3/5/2022,47555,2022-03-05,35.95,74.467
3/3/2022,757,2022-03-03,35.939,92
3/3/2022,54095,2022-03-03,35.867,94.967
3/18/2022,28147,2022-03-18,35.75,84.4
2/21/2022,4329,2022-02-21,35.727,77.867
2/21/2022,12835,2022-02-21,35.703,70.667
3/11/2022,47493,2022-03-11,35.598,67.167
3/3/2022,47477,2022-03-03,35.567,94.233
3/5/2022,12703,2022-03-05,35.557,80.333
3/5/2022,12689,2022-03-05,35.261,88.067
3/11/2022,55773,2022-03-11,35.19,66.5
2/25/2022,6112,2022-02-25,35.15,84.933
3/5/2022,47487,2022-03-05,35.14,73.967
3/5/2022,12823,2022-03-05,35.114,75.567
3/2/2022,28147,2022-03-02,34.992,84.6
3/11/2022,52885,2022-03-11,34.941,67.567
3/3/2022,31619,2022-03-03,34.933,89.133
3/6/2022,12807,2022-03-06,34.928,95.433
3/16/2022,11190,2022-03-16,34.85,75.733
2/25/2022,39969,2022-02-25,34.813,79
2/22/2022,5872,2022-02-22,34.804,88.367
2/25/2022,55111,2022-02-25,34.804,82.433
3/5/2022,48459,2022-03-05,34.731,81.4
3/16/2022,28145,2022-03-16,34.681,76.1
3/6/2022,1138,2022-03-06,34.677,NA
3/15/2022,47481,2022-03-15,34.677,82.933
3/6/2022,12747,2022-03-06,34.63,73.6
3/6/2022,6112,2022-03-06,34.623,92.233
2/24/2022,46509,2022-02-24,34.589,63.633
2/28/2022,31261,2022-02-28,34.563,57.862
3/16/2022,52885,2022-03-16,34.453,67.9
2/21/2022,757,2022-02-21,34.353,78.767
3/9/2022,47477,2022-03-09,34.334,66.967
3/8/2022,38917,2022-03-08,34.257,75.621
3/5/2022,38873,2022-03-05,34.238,74.7
3/11/2022,12697,2022-03-11,34.155,70
3/18/2022,6006,2022-03-18,34.03,81.633
3/17/2022,38917,2022-03-17,34,75.7
3/5/2022,12747,2022-03-05,33.937,76.533
3/9/2022,3050,2022-03-09,33.927,67.8
2/27/2022,47475,2022-02-27,33.87,-227
2/21/2022,48745,2022-02-21,33.82,75.286
2/26/2022,6006,2022-02-26,33.819,69.667
3/5/2022,12286,2022-03-05,33.786,81.552
3/15/2022,55773,2022-03-15,33.786,73.467
3/6/2022,6004,2022-03-06,33.783,86.767
2/26/2022,54093,2022-02-26,33.702,58.533
3/8/2022,11644,2022-03-08,33.695,85
2/21/2022,5988,2022-02-21,33.689,85.833
3/5/2022,12867,2022-03-05,33.648,80.067
2/22/2022,6112,2022-02-22,33.599,87.133
2/24/2022,5996,2022-02-24,33.578,-221
3/11/2022,5996,2022-03-11,33.514,-221
3/5/2022,48745,2022-03-05,33.471,77.067
2/24/2022,757,2022-02-24,33.399,71.933
3/16/2022,11644,2022-03-16,33.319,76.167
3/6/2022,48459,2022-03-06,33.256,87.533
2/25/2022,47633,2022-02-25,33.201,74.172
3/16/2022,20809,2022-03-16,33.091,68.733
2/21/2022,53383,2022-02-21,33.051,74.433
2/24/2022,11184,2022-02-24,32.998,72.933
3/17/2022,6006,2022-03-17,32.994,81.8
3/1/2022,55111,2022-03-01,32.991,70.267
2/23/2022,1138,2022-02-23,32.943,NA
3/5/2022,31619,2022-03-05,32.902,72.633
3/18/2022,12823,2022-03-18,32.885,91.167
3/3/2022,47481,2022-03-03,32.864,91.867
3/16/2022,54093,2022-03-16,32.859,73.967
3/5/2022,1334,2022-03-05,32.789,73.267
3/5/2022,47465,2022-03-05,32.774,72.9
3/16/2022,12697,2022-03-16,32.691,75.967
2/23/2022,6020,2022-02-23,32.643,82.633
3/2/2022,47617,2022-03-02,32.563,77.8
3/16/2022,38873,2022-03-16,32.553,73.5
3/16/2022,45621,2022-03-16,32.499,75.633
2/24/2022,47499,2022-02-24,32.394,75.1
2/21/2022,11184,2022-02-21,32.329,80
3/1/2022,52885,2022-03-01,32.288,74.367
2/22/2022,25561,2022-02-22,32.168,76.933
2/27/2022,47633,2022-02-27,32.166,52.966
3/5/2022,15587,2022-03-05,32.147,80.9
3/11/2022,47457,2022-03-11,32.137,67.167
3/4/2022,6112,2022-03-04,32.126,81.067
3/11/2022,47475,2022-03-11,32.104,-227
2/23/2022,55111,2022-02-23,32.1,78.7
2/25/2022,47555,2022-02-25,32.066,75.967
3/3/2022,11190,2022-03-03,32.017,86.333
3/3/2022,47617,2022-03-03,31.987,85.333
3/5/2022,1138,2022-03-05,31.968,NA
2/24/2022,12703,2022-02-24,31.963,68.633
2/21/2022,47469,2022-02-21,31.956,74.5
2/24/2022,11174,2022-02-24,31.859,71.4
2/28/2022,28147,2022-02-28,31.83,72.267
2/27/2022,6008,2022-02-27,31.72,56.867
3/1/2022,47457,2022-03-01,31.707,74.667
2/23/2022,12835,2022-02-23,31.655,80.5
3/7/2022,1138,2022-03-07,31.613,NA
2/21/2022,47493,2022-02-21,31.567,82.4
2/24/2022,5988,2022-02-24,31.551,73.467
3/11/2022,57681,2022-03-11,31.537,64.7
3/17/2022,6020,2022-03-17,31.525,81.067
3/4/2022,3050,2022-03-04,31.513,76.4
2/25/2022,47493,2022-02-25,31.484,76.7
2/27/2022,52885,2022-02-27,31.472,51.767
2/24/2022,47505,2022-02-24,31.401,69.5
3/5/2022,47581,2022-03-05,31.363,75.733
2/27/2022,47481,2022-02-27,31.352,52.633
3/9/2022,47633,2022-03-09,31.269,66.067
2/27/2022,47555,2022-02-27,31.258,55.828
3/14/2022,47617,2022-03-14,31.112,71.433
3/5/2022,15591,2022-03-05,31.064,75
2/27/2022,55773,2022-02-27,31.033,49.967
3/15/2022,38871,2022-03-15,31.033,78.567
3/5/2022,47475,2022-03-05,30.967,-227
3/1/2022,38871,2022-03-01,30.879,73.767
2/24/2022,55773,2022-02-24,30.858,67.233
3/10/2022,6020,2022-03-10,30.742,72.2
3/4/2022,6020,2022-03-04,30.733,86.8
3/11/2022,37403,2022-03-11,30.714,64.8
2/23/2022,12807,2022-02-23,30.595,83.033
2/24/2022,47641,2022-02-24,30.567,NA
3/5/2022,47499,2022-03-05,30.558,78.767
3/17/2022,38873,2022-03-17,30.511,79.3
2/25/2022,11174,2022-02-25,30.506,75.8
2/22/2022,6008,2022-02-22,30.401,76.033
2/27/2022,47641,2022-02-27,30.362,NA
2/23/2022,6008,2022-02-23,30.274,85.8
3/19/2022,5996,2022-03-19,30.252,-221
2/25/2022,12703,2022-02-25,30.249,81.867
3/8/2022,4329,2022-03-08,30.156,83.1
2/25/2022,47641,2022-02-25,30.13,NA
2/25/2022,54095,2022-02-25,30.002,79.1
3/3/2022,47529,2022-03-03,29.985,NA
3/4/2022,31261,2022-03-04,29.984,69.931
3/11/2022,20521,2022-03-11,29.935,74.967
2/25/2022,47499,2022-02-25,29.929,80.233
2/25/2022,47469,2022-02-25,29.83,73.467
2/24/2022,47633,2022-02-24,29.758,67.5
2/25/2022,12823,2022-02-25,29.731,74.433
2/24/2022,47469,2022-02-24,29.701,67.828
3/19/2022,55773,2022-03-19,29.643,80.3
3/9/2022,31619,2022-03-09,29.547,64.567
2/27/2022,47457,2022-02-27,29.512,54.533
2/23/2022,12691,2022-02-23,29.497,NA
3/3/2022,45621,2022-03-03,29.474,84.9
2/24/2022,20521,2022-02-24,29.469,66.633
2/25/2022,55773,2022-02-25,29.468,73.767
2/24/2022,4329,2022-02-24,29.465,71.567
2/24/2022,47487,2022-02-24,29.45,68.4
2/27/2022,4329,2022-02-27,29.365,56.933
3/16/2022,12689,2022-03-16,29.342,67.833
2/24/2022,47477,2022-02-24,29.337,69.5
3/2/2022,47481,2022-03-02,29.322,89.733
2/27/2022,47499,2022-02-27,29.28,59.7
3/19/2022,6020,2022-03-19,29.16,68.233
3/11/2022,5988,2022-03-11,29.157,76.567
3/12/2022,47495,2022-03-12,29.121,65.967
2/27/2022,38875,2022-02-27,29.088,54.233
2/27/2022,20809,2022-02-27,29.053,57.9
3/11/2022,47633,2022-03-11,29.046,66.31
3/1/2022,6112,2022-03-01,29.039,77.633
3/3/2022,47493,2022-03-03,29.011,94.8
2/27/2022,12721,2022-02-27,28.967,59.1
3/12/2022,55111,2022-03-12,28.967,67.5
2/25/2022,47475,2022-02-25,28.937,-227
2/27/2022,15587,2022-02-27,28.912,54
2/24/2022,47459,2022-02-24,28.869,70.533
3/9/2022,12286,2022-03-09,28.821,79.6
2/22/2022,47481,2022-02-22,28.765,76.5
2/25/2022,47481,2022-02-25,28.741,74.1
2/21/2022,6006,2022-02-21,28.738,71.9
2/23/2022,39969,2022-02-23,28.723,77
3/19/2022,47477,2022-03-19,28.666,83.433
3/20/2022,47595,2022-03-20,28.658,71.5
3/4/2022,5988,2022-03-04,28.644,80.533
3/15/2022,28145,2022-03-15,28.634,75.933
2/27/2022,11184,2022-02-27,28.592,56.367
2/25/2022,47457,2022-02-25,28.572,75.4
3/15/2022,5872,2022-03-15,28.557,83.967
2/27/2022,54095,2022-02-27,28.551,52.867
2/25/2022,47495,2022-02-25,28.528,78.233
3/5/2022,54093,2022-03-05,28.514,73.1
3/11/2022,11184,2022-03-11,28.497,74.4
2/24/2022,12787,2022-02-24,28.47,76
3/11/2022,12823,2022-03-11,28.457,68.9
2/27/2022,47459,2022-02-27,28.449,54.967
2/25/2022,3050,2022-02-25,28.447,86.267
2/27/2022,28147,2022-02-27,28.437,51.833
3/11/2022,47483,2022-03-11,28.419,71.967
2/27/2022,5988,2022-02-27,28.377,54.034
2/27/2022,38873,2022-02-27,28.373,47.8
3/12/2022,47483,2022-03-12,28.285,63.3
2/28/2022,38875,2022-02-28,28.284,73.6
3/14/2022,1326,2022-03-14,28.274,72.4
2/27/2022,5996,2022-02-27,28.272,-221
3/5/2022,37403,2022-03-05,28.27,73.8
3/17/2022,38871,2022-03-17,28.204,83.433
3/19/2022,47457,2022-03-19,28.198,86.633
3/5/2022,25561,2022-03-05,28.137,77.467
3/15/2022,47617,2022-03-15,28.116,75.167
2/27/2022,47617,2022-02-27,28.104,51
2/25/2022,12835,2022-02-25,28.084,79.267
3/12/2022,47493,2022-03-12,28.084,66.567
2/25/2022,15587,2022-02-25,27.999,78.567
3/19/2022,47469,2022-03-19,27.981,83.667
3/3/2022,47581,2022-03-03,27.966,100.433
3/15/2022,11184,2022-03-15,27.927,81.767
2/27/2022,47469,2022-02-27,27.919,53.567
3/19/2022,47459,2022-03-19,27.872,85.833
2/24/2022,6022,2022-02-24,27.829,69.433
3/17/2022,20809,2022-03-17,27.733,80.867
3/16/2022,1138,2022-03-16,27.726,NA
2/21/2022,47475,2022-02-21,27.69,-227
2/22/2022,38871,2022-02-22,27.602,72.6
2/27/2022,11174,2022-02-27,27.592,55
3/2/2022,38875,2022-03-02,27.592,86.533
3/19/2022,47493,2022-03-19,27.579,87.933
3/16/2022,12807,2022-03-16,27.572,87.333
3/17/2022,6008,2022-03-17,27.53,88.533
3/5/2022,47457,2022-03-05,27.526,75
3/12/2022,47633,2022-03-12,27.522,64.786
2/25/2022,47529,2022-02-25,27.509,NA
3/11/2022,28145,2022-03-11,27.509,61
3/7/2022,6004,2022-03-07,27.504,72.3
2/24/2022,54095,2022-02-24,27.482,67.767
2/27/2022,15591,2022-02-27,27.442,56.3
3/11/2022,47617,2022-03-11,27.439,65.367
3/16/2022,3050,2022-03-16,27.426,77.333
2/21/2022,46509,2022-02-21,27.421,72.633
2/27/2022,12835,2022-02-27,27.417,57.8
3/11/2022,25561,2022-03-11,27.403,69.4
3/9/2022,38917,2022-03-09,27.395,62.4
2/27/2022,47505,2022-02-27,27.391,53.867
2/24/2022,15587,2022-02-24,27.364,71.067
2/21/2022,11174,2022-02-21,27.352,78.633
3/18/2022,55111,2022-03-18,27.315,82
2/25/2022,47505,2022-02-25,27.305,77.167
3/12/2022,47475,2022-03-12,27.295,-227
2/25/2022,15591,2022-02-25,27.274,76.6
2/25/2022,47617,2022-02-25,27.26,72.133
3/15/2022,47475,2022-03-15,27.253,-227
3/11/2022,39969,2022-03-11,27.248,73.433
3/16/2022,12703,2022-03-16,27.212,71.533
3/3/2022,47457,2022-03-03,27.21,89.433
3/15/2022,757,2022-03-15,27.203,80.9
2/24/2022,28147,2022-02-24,27.187,66.033
3/15/2022,38873,2022-03-15,27.168,75.067
2/22/2022,48745,2022-02-22,27.165,80.533
2/22/2022,12697,2022-02-22,27.155,75.933
2/25/2022,5996,2022-02-25,27.12,-221
3/3/2022,53383,2022-03-03,27.109,66.967
2/24/2022,20809,2022-02-24,27.093,67.7
3/19/2022,47529,2022-03-19,27.086,NA
3/1/2022,1138,2022-03-01,27.084,NA
2/26/2022,12691,2022-02-26,27.078,NA
3/11/2022,47465,2022-03-11,27.031,63
3/11/2022,47495,2022-03-11,26.997,78.1
3/16/2022,7906,2022-03-16,26.981,78.567
2/25/2022,25561,2022-02-25,26.956,70.667
2/21/2022,55773,2022-02-21,26.943,73.533
2/21/2022,28147,2022-02-21,26.935,78.767
2/27/2022,31619,2022-02-27,26.874,52.7
2/25/2022,47459,2022-02-25,26.854,75.931
3/2/2022,3050,2022-03-02,26.839,81.467
3/3/2022,47475,2022-03-03,26.829,-227
3/12/2022,55773,2022-03-12,26.812,61.4
2/21/2022,31619,2022-02-21,26.791,76.233
3/3/2022,12787,2022-03-03,26.781,99.5
3/11/2022,38917,2022-03-11,26.781,69
3/19/2022,47475,2022-03-19,26.777,-227
3/12/2022,47555,2022-03-12,26.767,65.133
2/24/2022,47493,2022-02-24,26.755,70.333
3/11/2022,12835,2022-03-11,26.748,74.433
3/17/2022,12689,2022-03-17,26.737,86.6
2/25/2022,31619,2022-02-25,26.735,74.9
3/5/2022,38871,2022-03-05,26.704,78.7
3/1/2022,12697,2022-03-01,26.693,70.967
2/22/2022,12286,2022-02-22,26.669,80.414
2/27/2022,47621,2022-02-27,26.66,52.767
3/5/2022,2873,2022-03-05,26.658,78.8
2/23/2022,38871,2022-02-23,26.656,76.967
3/3/2022,47633,2022-03-03,26.65,86.467
3/11/2022,47505,2022-03-11,26.619,71.6
3/6/2022,47559,2022-03-06,26.574,91.6
3/19/2022,47505,2022-03-19,26.545,86.067
3/2/2022,15591,2022-03-02,26.541,83.7
3/15/2022,47493,2022-03-15,26.541,84.586
2/24/2022,6028,2022-02-24,26.501,67.3
3/1/2022,47475,2022-03-01,26.492,-227
2/27/2022,47529,2022-02-27,26.44,NA
3/2/2022,47499,2022-03-02,26.44,85.533
2/27/2022,6006,2022-02-27,26.439,58.6
2/21/2022,47617,2022-02-21,26.398,73.033
2/25/2022,28147,2022-02-25,26.391,75.2
2/28/2022,12721,2022-02-28,26.39,70.067
3/19/2022,57681,2022-03-19,26.34,82.833
3/18/2022,1334,2022-03-18,26.287,66
2/27/2022,47495,2022-02-27,26.28,54.2
3/10/2022,12823,2022-03-10,26.255,58.867
3/11/2022,6028,2022-03-11,26.245,71.267
3/11/2022,6022,2022-03-11,26.237,73.167
3/9/2022,5996,2022-03-09,26.184,-221
3/12/2022,47529,2022-03-12,26.142,NA
2/21/2022,12721,2022-02-21,26.095,74.433
3/1/2022,12835,2022-03-01,26.069,77.7
3/11/2022,54093,2022-03-11,26,61.367
3/2/2022,31619,2022-03-02,25.986,80.966
2/25/2022,37403,2022-02-25,25.984,72.3
3/15/2022,57681,2022-03-15,25.981,74.933
3/5/2022,28145,2022-03-05,25.979,74.2
3/12/2022,11184,2022-03-12,25.957,65.6
3/13/2022,55773,2022-03-13,25.949,53.767
2/21/2022,6022,2022-02-21,25.903,78.067
3/12/2022,47481,2022-03-12,25.856,63.9
3/2/2022,12286,2022-03-02,25.855,80
3/4/2022,1326,2022-03-04,25.846,78.133
3/9/2022,55773,2022-03-09,25.815,62.633
2/25/2022,11190,2022-02-25,25.793,73.4
2/22/2022,11190,2022-02-22,25.777,77.421
2/27/2022,12691,2022-02-27,25.766,NA
2/27/2022,12697,2022-02-27,25.761,57.867
3/19/2022,47481,2022-03-19,25.749,81.333
2/24/2022,47475,2022-02-24,25.654,-227
3/6/2022,47615,2022-03-06,25.64,85.885
3/16/2022,38871,2022-03-16,25.609,66.933
3/3/2022,5872,2022-03-03,25.605,85.933
3/3/2022,1138,2022-03-03,25.593,NA
2/27/2022,48745,2022-02-27,25.545,58.233
3/19/2022,47595,2022-03-19,25.53,79.5
3/15/2022,12759,2022-03-15,25.475,86.167
3/19/2022,11184,2022-03-19,25.448,90.233
2/24/2022,12867,2022-02-24,25.445,70.533
3/11/2022,47499,2022-03-11,25.432,71.833
2/28/2022,55111,2022-02-28,25.421,61.8
3/16/2022,12823,2022-03-16,25.402,87.333
3/7/2022,1326,2022-03-07,25.394,77.433
2/21/2022,6028,2022-02-21,25.389,76
3/7/2022,31261,2022-03-07,25.378,68.767
2/25/2022,47477,2022-02-25,25.334,81.333
3/18/2022,47499,2022-03-18,25.3,88.167
2/25/2022,12747,2022-02-25,25.296,81.767
3/12/2022,12689,2022-03-12,25.285,61.067
3/9/2022,47499,2022-03-09,25.278,72.967
3/19/2022,15591,2022-03-19,25.26,83.367
2/25/2022,12691,2022-02-25,25.254,NA
3/11/2022,15587,2022-03-11,25.232,76.367
3/13/2022,47595,2022-03-13,25.23,54
2/24/2022,15591,2022-02-24,25.195,72.367
2/25/2022,12867,2022-02-25,25.147,82.467
3/9/2022,47481,2022-03-09,25.103,65.567
2/24/2022,47457,2022-02-24,25.091,68.933
3/15/2022,31619,2022-03-15,25.082,77.267
3/11/2022,12286,2022-03-11,25.081,62.733
2/22/2022,47617,2022-02-22,25.069,76.067
3/7/2022,20809,2022-03-07,25.069,86.033
3/9/2022,47555,2022-03-09,25.046,66.767
2/27/2022,12823,2022-02-27,25.026,53.7
2/21/2022,47481,2022-02-21,25.025,83.767
3/5/2022,3050,2022-03-05,25.023,79.967
3/14/2022,12689,2022-03-14,25.021,81.967
3/15/2022,52885,2022-03-15,24.994,77
3/11/2022,47459,2022-03-11,24.958,68.767
3/5/2022,45621,2022-03-05,24.936,74
3/1/2022,47493,2022-03-01,24.914,80.833
3/6/2022,5988,2022-03-06,24.882,95.6
2/27/2022,37403,2022-02-27,24.873,52.133
3/15/2022,5988,2022-03-15,24.872,88.733
3/18/2022,38873,2022-03-18,24.862,78.433
3/18/2022,12807,2022-03-18,24.86,98.267
3/9/2022,15587,2022-03-09,24.85,69.8
3/17/2022,6022,2022-03-17,24.849,88.167
3/12/2022,47487,2022-03-12,24.841,62
2/24/2022,47617,2022-02-24,24.817,67.267
2/27/2022,6022,2022-02-27,24.754,59.8
2/23/2022,12697,2022-02-23,24.731,77.767
2/25/2022,47621,2022-02-25,24.717,69.2
3/13/2022,6020,2022-03-13,24.711,61.4
2/25/2022,1138,2022-02-25,24.699,NA
3/19/2022,28147,2022-03-19,24.693,84.567
2/21/2022,20809,2022-02-21,24.687,71.5
3/12/2022,47621,2022-03-12,24.671,62.333
2/26/2022,11190,2022-02-26,24.669,69.367
3/12/2022,1138,2022-03-12,24.664,NA
3/1/2022,12689,2022-03-01,24.604,84.167
3/5/2022,6004,2022-03-05,24.577,84.433
3/11/2022,20809,2022-03-11,24.562,69.9
3/12/2022,54095,2022-03-12,24.541,64.2
3/8/2022,38875,2022-03-08,24.519,80.967
3/12/2022,47505,2022-03-12,24.511,64.867
3/6/2022,12759,2022-03-06,24.489,88.833
3/12/2022,4329,2022-03-12,24.459,67.9
3/1/2022,25561,2022-03-01,24.437,74.9
2/27/2022,54093,2022-02-27,24.425,51.667
2/27/2022,20521,2022-02-27,24.41,57.167
2/28/2022,6112,2022-02-28,24.392,71.967
2/22/2022,47495,2022-02-22,24.391,79.267
3/12/2022,28147,2022-03-12,24.357,63.1
3/12/2022,57681,2022-03-12,24.336,64.6
2/28/2022,20809,2022-02-28,24.304,66
3/5/2022,47615,2022-03-05,24.285,77.733
3/19/2022,47633,2022-03-19,24.272,82.5
3/12/2022,38917,2022-03-12,24.264,60
3/12/2022,47465,2022-03-12,24.254,62.267
3/14/2022,1334,2022-03-14,24.251,65.4
3/11/2022,15591,2022-03-11,24.242,68.2
3/15/2022,47469,2022-03-15,24.194,75.533
2/22/2022,28147,2022-02-22,24.166,77.067
3/15/2022,28147,2022-03-15,24.149,78.733
2/23/2022,12747,2022-02-23,24.132,84.633
2/24/2022,47529,2022-02-24,24.118,NA
3/17/2022,6028,2022-03-17,24.105,86.4
2/21/2022,11190,2022-02-21,24.102,75
3/19/2022,47555,2022-03-19,24.097,83.067
3/15/2022,48745,2022-03-15,24.079,76.233
3/3/2022,11644,2022-03-03,24.076,90.567
2/24/2022,6112,2022-02-24,24.059,76.9
3/18/2022,47481,2022-03-18,24.047,89.2
3/14/2022,11644,2022-03-14,24.021,73.067
3/12/2022,7906,2022-03-12,24.02,72.933
3/15/2022,25561,2022-03-15,24.011,76.3
3/18/2022,57681,2022-03-18,24.008,81.733
3/1/2022,47481,2022-03-01,23.998,80.667
2/21/2022,47459,2022-02-21,23.946,78.433
3/11/2022,47555,2022-03-11,23.944,67.862
3/8/2022,1326,2022-03-08,23.94,74.1
2/22/2022,38873,2022-02-22,23.935,69.067
3/12/2022,37403,2022-03-12,23.934,64.267
3/9/2022,15591,2022-03-09,23.919,69.8
2/27/2022,6028,2022-02-27,23.915,57.767
3/12/2022,47499,2022-03-12,23.863,71.233
2/24/2022,38875,2022-02-24,23.856,72.867
3/7/2022,12689,2022-03-07,23.842,80.233
3/15/2022,47495,2022-03-15,23.836,80.467
2/21/2022,54095,2022-02-21,23.825,79.367
2/24/2022,39969,2022-02-24,23.814,75.9
3/11/2022,54095,2022-03-11,23.794,70
3/15/2022,1326,2022-03-15,23.779,71.167
3/12/2022,47641,2022-03-12,23.778,NA
2/27/2022,28145,2022-02-27,23.768,50.933
3/17/2022,20521,2022-03-17,23.74,84.667
2/25/2022,5988,2022-02-25,23.718,81.533
2/22/2022,6022,2022-02-22,23.713,81.5
3/18/2022,31619,2022-03-18,23.699,82.833
2/25/2022,12807,2022-02-25,23.695,95.9
3/10/2022,38917,2022-03-10,23.69,54
3/12/2022,47469,2022-03-12,23.683,64.033
2/25/2022,11180,2022-02-25,23.68,75.375
3/11/2022,11190,2022-03-11,23.597,65.933
3/3/2022,47499,2022-03-03,23.593,92.9
3/15/2022,47505,2022-03-15,23.59,75.767
2/27/2022,25561,2022-02-27,23.585,52.8
2/27/2022,47477,2022-02-27,23.573,52.8
3/18/2022,12691,2022-03-18,23.567,NA
3/18/2022,47633,2022-03-18,23.537,81.966
2/25/2022,47487,2022-02-25,23.504,69.767
3/2/2022,12721,2022-03-02,23.504,86.5
3/19/2022,15587,2022-03-19,23.504,88.333
3/7/2022,6008,2022-03-07,23.476,85.033
3/7/2022,12747,2022-03-07,23.46,69.6
3/15/2022,47459,2022-03-15,23.414,80.667
3/15/2022,47633,2022-03-15,23.414,75.233
3/18/2022,1326,2022-03-18,23.414,72.267
3/15/2022,37403,2022-03-15,23.39,79.233
3/8/2022,6112,2022-03-08,23.388,89.233
3/19/2022,47617,2022-03-19,23.388,81.867
3/2/2022,12807,2022-03-02,23.384,101.4
2/22/2022,6028,2022-02-22,23.378,79.633
3/16/2022,12691,2022-03-16,23.378,NA
3/8/2022,6006,2022-03-08,23.373,77.967
3/11/2022,12807,2022-03-11,23.358,76.133
2/27/2022,11190,2022-02-27,23.34,55.133
3/15/2022,47487,2022-03-15,23.327,75.067
3/10/2022,12787,2022-03-10,23.298,65.367
2/24/2022,12835,2022-02-24,23.291,69.633
3/19/2022,11644,2022-03-19,23.282,84.767
3/11/2022,47469,2022-03-11,23.273,64.967
2/25/2022,12697,2022-02-25,23.263,74.033
2/24/2022,12697,2022-02-24,23.194,69.633
3/11/2022,47529,2022-03-11,23.191,NA
3/3/2022,31261,2022-03-03,23.156,70.233
3/3/2022,39969,2022-03-03,23.144,84.967
2/22/2022,12721,2022-02-22,23.125,79.8
3/19/2022,37403,2022-03-19,23.106,83.7
3/8/2022,1138,2022-03-08,23.105,NA
3/11/2022,38871,2022-03-11,23.103,70.033
3/2/2022,4329,2022-03-02,23.085,82.567
3/12/2022,25561,2022-03-12,23.076,64.533
2/22/2022,20521,2022-02-22,23.061,78.733
3/11/2022,28147,2022-03-11,23.037,68.467
2/24/2022,47621,2022-02-24,23.036,68.267
3/7/2022,1334,2022-03-07,23.022,70.233
3/12/2022,47459,2022-03-12,23.022,65.4
2/25/2022,2873,2022-02-25,22.993,74.467
2/22/2022,12835,2022-02-22,22.966,76.633
3/15/2022,47483,2022-03-15,22.964,82.067
3/12/2022,47617,2022-03-12,22.95,62.333
3/1/2022,47621,2022-03-01,22.938,68.767
3/18/2022,1138,2022-03-18,22.937,NA
3/12/2022,28145,2022-03-12,22.933,60.067
3/12/2022,6112,2022-03-12,22.93,73.833
3/12/2022,48745,2022-03-12,22.93,68.267
2/23/2022,3050,2022-02-23,22.926,81.5
3/15/2022,4329,2022-03-15,22.919,77.833
3/18/2022,15587,2022-03-18,22.911,84.533
3/6/2022,12691,2022-03-06,22.899,NA
2/25/2022,47465,2022-02-25,22.894,69.733
2/26/2022,12787,2022-02-26,22.891,71.933
3/12/2022,31619,2022-03-12,22.89,63.767
3/15/2022,15591,2022-03-15,22.879,80.333
2/27/2022,47487,2022-02-27,22.86,53.233
2/27/2022,47465,2022-02-27,22.843,52.533
2/28/2022,6008,2022-02-28,22.838,71.6
3/12/2022,52885,2022-03-12,22.832,62.267
3/11/2022,47641,2022-03-11,22.81,NA
3/19/2022,11190,2022-03-19,22.773,82.167
2/25/2022,54093,2022-02-25,22.744,65.967
2/26/2022,12823,2022-02-26,22.731,61.867
3/15/2022,15587,2022-03-15,22.711,78.833
3/12/2022,47477,2022-03-12,22.685,64.3
2/23/2022,1334,2022-02-23,22.66,72.967
3/11/2022,2873,2022-03-11,22.656,70.4
3/11/2022,6112,2022-03-11,22.644,79.133
3/10/2022,55111,2022-03-10,22.638,59.133
3/15/2022,47555,2022-03-15,22.633,77.4
3/12/2022,5996,2022-03-12,22.63,-221
3/3/2022,25561,2022-03-03,22.616,91.267
2/24/2022,38917,2022-02-24,22.603,68.433
2/27/2022,38871,2022-02-27,22.571,53.8
2/25/2022,6008,2022-02-25,22.568,82.2
2/21/2022,12703,2022-02-21,22.567,71.9
3/3/2022,37403,2022-03-03,22.562,90.333
2/22/2022,47499,2022-02-22,22.548,83
3/17/2022,57681,2022-03-17,22.527,72.967
2/27/2022,55111,2022-02-27,22.523,53.609
2/21/2022,25561,2022-02-21,22.516,73.2
2/21/2022,12689,2022-02-21,22.51,76.467
3/1/2022,12721,2022-03-01,22.499,77.167
3/15/2022,11190,2022-03-15,22.475,76.067
3/13/2022,55111,2022-03-13,22.424,54.9
3/19/2022,47641,2022-03-19,22.413,NA
3/15/2022,47641,2022-03-15,22.411,NA
2/24/2022,11180,2022-02-24,22.41,65
3/6/2022,12787,2022-03-06,22.404,94.467
2/24/2022,38871,2022-02-24,22.4,68.5
3/5/2022,12807,2022-03-05,22.397,90.067
3/11/2022,38873,2022-03-11,22.394,66.5
3/16/2022,5872,2022-03-16,22.358,86.133
3/6/2022,12823,2022-03-06,22.351,94.4
2/28/2022,47621,2022-02-28,22.344,62.1
2/22/2022,47469,2022-02-22,22.327,77.667
2/21/2022,1138,2022-02-21,22.279,NA
3/1/2022,47495,2022-03-01,22.268,82.7
